05315000-b03-t06-p01-6.1;Pauliplatz;50.93808;6.89794
05315000-b03-t06-s01-0;null;50.939027;6.894951
05315000-b03-t06-s02-0;null;50.936174;6.894329
05315000-b03-t06-p02-6.2;St. Joseph;50.935715;6.898566
05315000-b03-t06-s03-0;null;50.935525;6.894479
05315000-b03-t06-s04-0;null;50.934525;6.889544
05315000-b03-t06-p03-6.3;Am Morsdorfer Hof;50.935508;6.889726
05315000-b03-t06-s05-0;null;50.937527;6.883428
05315000-b03-t06-s06-0;null;50.934146;6.886303
05315000-b03-t06-p04-6.4;Stadtwald;50.934416;6.896775
05315000-b03-t06-p05-6.5;Heiligenhäuschen;50.9255224;6.8967102
05315000-b03-t06-p06-6.6;St.-Elisabeth-Krankenhaus und -Kirche;50.924175;6.89748
05315000-b03-t06-s07-0;null;50.924199;6.899865
05315000-b03-t06-p07-6.7;Wohnhäuser von Konrad Adenauer;50.926789;6.899918
05315000-b03-t06-s08-0;null;50.928053;6.901571
05315000-b03-t06-p08-6.8;Kitschburg;50.926674;6.904746
05315000-b03-t06-p09-6.9;Villa Meirowsky;50.932155;6.904891
