03241001-rr-p01-1;Startpunkt, Information;52.37541916771785;9.741701155830787
03241001-rr-p02-2;Georgstrasse;52.37249222768861;9.740278534160224
03241001-rr-p03-3;Aegidientor;52.3690728764828;9.741104654496027
03241001-rr-u04-4;Siebenmännerstein;52.36925861281382;9.739520947713212
03241001-rr-u05-5;Aegidienkirche;52.3694058371292;9.73934713579816
03241001-rr-s01-1;null;52.369452578809096;9.738373668456633
03241001-rr-u06-6;Theodor-Lessing-Platz;52.36905728683941;9.7379178503208
03241001-rr-u07-7;Neues Rathaus;52.36764420861486;9.737530006373143
03241001-rr-u08-8;Kestner-Museum;52.36805590149913;9.736284910369168
03241001-rr-s02-2;null;52.36780332962993, 9.735743024751994
03241001-rr-u09-9;Wappenportal;52.36774776362489;9.735540334711981
03241001-rr-s03-3;null;52.36858124636708;9.735424511820835
03241001-rr-s04-4;null;52.36895978254513;9.73282238123922
03241001-rr-s05-5;null;52.36976952794066; 9.73301354735753
03241001-rr-p10-10;Brücke am Leineschloß;52.37050193351373;9.732160468506663
03241001-rr-p11-11;Historisches Dorf am Leineufer;52.371648094030405, 9.731277288100056
03241001-rr-p12-12;Marstalltor;52.3722593794848;9.731310742172248
03241001-rr-s06-6;null;52.37313471386739;9.73136570243333
03241001-rr-p13-13;Kreuzkirche;52.37340514067973;9.732176868592246
03241001-rr-s07-7;null;52.372289861196315;9.732191252780751
03241001-rr-p14-14;Burgstrasse;52.37197596777981;9.732475448502537
03241001-rr-u15-15;Martin-Luther-Denkmal;52.37167465275236;9.735026229273881
03241001-rr-s08-8;null;52.37131438209747;9.735369552020018
03241001-rr-u16-16;Altes Rathaus;52.37133730849942;9.735962320198897
03241001-rr-p17-17;Grupenstrasse;52.37275872220139;9.737391937611239
03241001-rr-p18-18;Kröpke;52.374539805461616;9.738356326559053
03241001-rr-p18-18;Ernst-August-Denkmal;52.37629048795234;9.740758112112802
