05315000-b03-t02-p01-2.1;Komarhof;50.902397;6.924906
05315000-b03-t02-p01-2.2;Klettenbergpark;50.907809;6.919413
05315000-b03-t02-p01-2.3;Römische Wasserleitung (Berrenrather Straße);50.910466;6.917288
05315000-b03-t02-p01-2.4;Römischer Schlammfang;50.9049;6.909242
05315000-b03-t02-s01-0;null;50.903019;6.906173
05315000-b03-t02-p01-2.5;Äußerer Grüngürtel/Decksteiner Weiher;50.910082;6.894479
05315000-b03-t02-p01-2.6;Fort VI;50.914574;6.891367
05315000-b03-t02-s02-0;null;50.920188;6.889286
05315000-b03-t02-s03-0;null;50.91893;6.8772
05315000-b03-t02-p01-2.7;Stüttgenhof;50.9215;6.875854
05315000-b03-t02-p01-2.8;Burg Horbell;50.909413;6.862437
05315000-b03-t02-p01-2.9;Marsdorfer Höfe;50.918925;6.849997
