05315000-b03-t04-p01-4.1;Weißhaus;50.918813;6.930906
05315000-b03-t04-p01-4.2;Siebengebirgsallee;50.913492;6.927824
05315000-b03-t04-s01-0;null;50.910072;6.928312
05315000-b03-t04-p01-4.3;St. Bruno und Siedlungsbauten;50.911503;6.925013
05315000-b03-t04-s02-0;null;50.915156;6.92188
05315000-b03-t04-p01-4.4;St. Nikolaus;50.919079;6.92615
05315000-b03-t04-p01-4.5;Redwitzstraße;50.922231;6.923018
05315000-b03-t04-s03-0;null;50.923117;6.924208
05315000-b03-t04-s04-0;null;50.922664;6.928146
05315000-b03-t04-p01-4.6;Geusenfriedhof;50.925301;6.926129
05315000-b03-t04-s05-0;null;50.92875;6.924026
05315000-b03-t04-p01-4.7;St. Laurentius;50.928838;6.925614
05315000-b03-t04-p01-4.8;Universitäts-Hauptgebäude;50.928121;6.9285
